index;count;date;enddate;entity_text;entity_type;levenshtein;match_type;newspaper;party;politician;relevance;response_id;role;search_term;sentiment;sentiment_id;startdate;url;datetimedelta;sentimentcategory
2018-04-29;1;2018-04-29;2018-04-30;Linke;Organization;-1;2;www.focus.de;Die Linke;Die Linke;0.00158224;e9c25027-3f59-48a3-a11c-4aa27a351df6;party name;FDP;0.0;9a5e3670-cf80-4944-8672-796de709da15;2018-04-29;https://www.focus.de/regional/hessen/wahlen-oberzent-waehlt-ersten-buergermeister-und-stadtparlament_id_8847916.html;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;FDP;Organization;-1;1;www.focus.de;FDP;FDP;0.240459;e9c25027-3f59-48a3-a11c-4aa27a351df6;party name;FDP;0.0;8a256057-0fc3-45fc-af32-454e1f661efb;2018-04-29;https://www.focus.de/regional/hessen/wahlen-oberzent-waehlt-ersten-buergermeister-und-stadtparlament_id_8847916.html;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;CDU;Organization;-1;2;www.focus.de;CDU;CDU;0.307336;e9c25027-3f59-48a3-a11c-4aa27a351df6;party name;FDP;0.0;9748433c-c1a1-4053-935e-693a619a1297;2018-04-29;https://www.focus.de/regional/hessen/wahlen-oberzent-waehlt-ersten-buergermeister-und-stadtparlament_id_8847916.html;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.focus.de;SPD;SPD;0.375078;e9c25027-3f59-48a3-a11c-4aa27a351df6;party name;FDP;0.0;c3d3f88a-69ce-4a6f-ac9b-f941394ee003;2018-04-29;https://www.focus.de/regional/hessen/wahlen-oberzent-waehlt-ersten-buergermeister-und-stadtparlament_id_8847916.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Annalena Baerbock;Person;-1;1;www.taz.de;Die GrÃ¼nen;Annalena Baerbock;0.0688166;b0c47fdd-1a58-4fda-a853-2698b8b1e6bc;chairperson;Annalena Baerbock;0.0;025950c1-e11f-4dbd-b263-193e522afe80;2018-04-27;http://www.taz.de/!5500132/;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Ulla Jelpke;Person;-1;2;www.fr.de;Die Linke;Ulla Jelpke;0.0637999;4961423f-eaaf-47e1-9c5a-3280ce7491cc;member of federal parliament 1;Bernd Riexinger;0.0;e0847666-37eb-4429-a707-70a14b31f9ab;2018-04-29;http://www.fr.de/politik/die-linke-poebeleien-in-der-linksfraktion-a-1496694;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Olaf Scholz;Person;-1;1;www.focus.de;SPD;Olaf Scholz;0.0973079;72a68e66-7e0c-41d3-94ca-30957eeb51c9;deputy chairperson;Olaf Scholz;-0.691375;575decba-d86c-4e57-810c-f08279beee7c;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;CDU;Organization;-1;2;www.bild.de;CDU;CDU;0.297962;b98a92be-b1c1-4982-a51e-8ac0412ecbe9;party name;SPD;0.0;60af585f-e707-40dd-8eaa-ec2936a43848;2018-04-29;https://www.bild.de/regional/frankfurt/peter-feldmann/frankfurts-sinnlos-gesandter-55547820.bild.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;SPD;Organization;-1;1;www.bild.de;SPD;SPD;0.376926;b98a92be-b1c1-4982-a51e-8ac0412ecbe9;party name;SPD;-0.865991;4d635c97-27b9-4715-8505-a78cee95b646;2018-04-29;https://www.bild.de/politik/inland/hartz-4/einmal-hartz4-immer-hartz4-55550880.bild.html;481.0;negative
2018-04-29;7;2018-04-29;2018-04-30;SÃ¶der;Person;7;4;www.spiegel.de;CSU;Markus SÃ¶der;0.597192;f3ee058b-f8bd-4edb-9a64-fe9df0226eee;state premier;Christian Lindner;-0.624417;d9536b71-5493-4a0e-8c82-580a12024c46;2018-04-29;http://www.spiegel.de/politik/deutschland/christian-lindner-kritisiert-markus-soeder-scharf-erster-kapitaler-fehler-a-1205508.html;481.0;negative
2018-04-29;6;2018-04-29;2018-04-30;Lindner;Person;10;3;www.spiegel.de;FDP;Christian Lindner;0.517766;f3ee058b-f8bd-4edb-9a64-fe9df0226eee;chairperson;Christian Lindner;0.0;f4799ec5-7185-40a3-ad97-9bdaa6e21786;2018-04-29;http://www.spiegel.de/politik/deutschland/christian-lindner-kritisiert-markus-soeder-scharf-erster-kapitaler-fehler-a-1205508.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Wolfgang SchÃ¤uble;Person;-1;2;www.focus.de;CDU;Wolfgang SchÃ¤uble;0.0930052;72a68e66-7e0c-41d3-94ca-30957eeb51c9;minister government 1;Olaf Scholz;0.0;88b9bf31-9cda-47f7-af86-c5a84f6c11cb;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Ursula von der Leyen;Person;-1;2;www.focus.de;CDU;Ursula von der Leyen;0.0996014;72a68e66-7e0c-41d3-94ca-30957eeb51c9;deputy chairperson;Olaf Scholz;0.0;83242ff1-2528-4a66-b65e-6c5124782e22;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;neutral
2018-04-29;3;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.focus.de;SPD;SPD;0.108476;72a68e66-7e0c-41d3-94ca-30957eeb51c9;party name;Olaf Scholz;-0.705341;929c9c96-1b84-45e1-86d2-7e7532772ae6;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;negative
2018-04-29;3;2018-04-29;2018-04-30;CDU;Organization;-1;2;www.focus.de;CDU;CDU;0.1343;72a68e66-7e0c-41d3-94ca-30957eeb51c9;party name;Olaf Scholz;0.0;e78214ca-7ca7-4e98-a9d9-67bcc968df1f;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;SPD;Organization;-1;1;www.bild.de;SPD;SPD;0.304781;b98a92be-b1c1-4982-a51e-8ac0412ecbe9;party name;SPD;0.0;ead6d169-9dbb-4a83-9413-d92a5f6f4150;2018-04-29;https://www.bild.de/regional/frankfurt/peter-feldmann/frankfurts-sinnlos-gesandter-55547820.bild.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.faz.net;SPD;SPD;0.00936519;92a6c598-ccbc-4368-837d-83a04e46b7da;party name;Junge Union;0.0;73f5b970-a227-4126-9591-6122cec935ec;2018-04-29;http://www.faz.net/-gpg-99msc?premium=0x036a4f402b7c2f83a27161892557b64e;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;CDU;Organization;-1;2;www.faz.net;CDU;CDU;0.00961362;92a6c598-ccbc-4368-837d-83a04e46b7da;party name;Junge Union;0.0;c013a335-1428-4c61-978d-65be2c351667;2018-04-29;http://www.faz.net/-gpg-99msc?premium=0x036a4f402b7c2f83a27161892557b64e;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;CSU;Organization;-1;2;www.faz.net;CSU;CSU;0.011204;92a6c598-ccbc-4368-837d-83a04e46b7da;party name;Junge Union;0.0;16457651-4e20-464b-921e-7d01dc8f8193;2018-04-29;http://www.faz.net/-gpg-99msc?premium=0x036a4f402b7c2f83a27161892557b64e;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;SchÃ¤ubles;Person;10;4;www.focus.de;CDU;Wolfgang SchÃ¤uble;0.0916666;72a68e66-7e0c-41d3-94ca-30957eeb51c9;minister government 1;Olaf Scholz;0.0;e9a4302c-7fd2-406f-8bf4-b20abbfcf186;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Eckhardt Rehberg;Person;-1;2;www.focus.de;CDU;Eckhardt Rehberg;0.0643073;72a68e66-7e0c-41d3-94ca-30957eeb51c9;member of federal parliament 1;Olaf Scholz;0.0;b38228ae-4af3-4df9-ad3d-04c3f0665480;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Angela Merkel;Person;-1;2;www.focus.de;CDU;Angela Merkel;0.058954;72a68e66-7e0c-41d3-94ca-30957eeb51c9;Chancellor;Olaf Scholz;-0.725985;8843b4b9-0e5b-41ee-8cc4-8976eb25e5d7;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;Johannes Kahrs;Person;-1;2;www.focus.de;SPD;Johannes Kahrs;0.0516505;72a68e66-7e0c-41d3-94ca-30957eeb51c9;member of federal parliament 1;Olaf Scholz;-0.617201;490f5865-d8ba-46dd-ab10-4f7b8adb1014;2018-04-29;https://www.focus.de/politik/deutschland/haushalt-wehretat-von-der-leyen-fordert-zwoelf-milliarden-euro-mehr_id_8848183.html;481.0;negative
2018-04-29;2;2018-04-29;2018-04-30;GÃ¶ring-Eckardt;Person;7;4;www.focus.de;Die GrÃ¼nen;Katrin GÃ¶ring-Eckardt;0.163402;72a68e66-7e0c-41d3-94ca-30957eeb51c9;member of federal parliament 1;Olaf Scholz;0.0;ff7b01ac-2e41-4909-aee5-2e687cae0cfe;2018-04-29;https://www.focus.de/politik/deutschland/gruenen-fraktionschefin-goering-eckardt-fordert-mehr-ehrlichkeit-beim-thema-integration_id_8853891.html;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.faz.net;SPD;SPD;0.0577989;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;party name;CDU;0.0;a9800686-ec1d-4b86-9a30-34028b5faa15;2018-04-29;http://www.faz.net/aktuell/wirtschaft/jens-spahn-will-krankenkasse-zu-beitragssenkung-zwingen-15566316.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Merkel;Person;7;4;www.taz.de;CDU;Angela Merkel;0.223278;6e614c74-4779-4338-a98c-208b63f5a189;Chancellor;Alexander Dobrindt;0.0;b0823a7e-92a9-4c42-beca-68877c693ddc;2018-04-27;http://www.taz.de/!t5022389/;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;SÃ¶der;Person;7;4;www.taz.de;CSU;Markus SÃ¶der;0.121183;6e614c74-4779-4338-a98c-208b63f5a189;state premier;Alexander Dobrindt;0.0;354990b0-787b-4c4e-8e37-d5deaeda79f6;2018-04-27;http://www.taz.de/!t5022389/;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Jungen Union;Organization;1;3;www.zeit.de;CDU;Junge Union;0.0687137;4e442792-e8ca-48e4-ab9c-9364a69d9377;youth organization name;Junge Union;0.0;648d6bb8-e5f7-48f1-9d77-82213d49682a;2018-04-29;https://www.zeit.de/1952/22/index;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Horst Seehofer;Person;-1;2;www.spiegel.de;CSU;Horst Seehofer;0.13124;f3ee058b-f8bd-4edb-9a64-fe9df0226eee;chairperson;Christian Lindner;-0.766198;abc1e630-d1df-4aed-9b0d-529c36e8b2ac;2018-04-29;http://www.spiegel.de/politik/deutschland/christian-lindner-kritisiert-markus-soeder-scharf-erster-kapitaler-fehler-a-1205508.html;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;Christian Lindner;Person;-1;1;www.spiegel.de;FDP;Christian Lindner;0.136282;f3ee058b-f8bd-4edb-9a64-fe9df0226eee;chairperson;Christian Lindner;-0.599926;c1a24666-23c9-4602-be92-c439ae111c76;2018-04-29;http://www.spiegel.de/politik/deutschland/christian-lindner-kritisiert-markus-soeder-scharf-erster-kapitaler-fehler-a-1205508.html;481.0;negative
2018-04-29;6;2018-04-29;2018-04-30;FDP;Organization;-1;2;www.spiegel.de;FDP;FDP;0.336573;f3ee058b-f8bd-4edb-9a64-fe9df0226eee;party name;Christian Lindner;0.0;274a8c41-2475-4deb-862d-db5fd908ef1d;2018-04-29;http://www.spiegel.de/politik/deutschland/christian-lindner-kritisiert-markus-soeder-scharf-erster-kapitaler-fehler-a-1205508.html;481.0;neutral
2018-04-29;8;2018-04-29;2018-04-30;CSU;Organization;-1;2;www.spiegel.de;CSU;CSU;0.425918;f3ee058b-f8bd-4edb-9a64-fe9df0226eee;party name;Christian Lindner;0.0;d993af2e-2025-4cbe-a736-977cf754b7d4;2018-04-29;http://www.spiegel.de/politik/deutschland/christian-lindner-kritisiert-markus-soeder-scharf-erster-kapitaler-fehler-a-1205508.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Helge Braun;Person;-1;2;www.faz.net;CDU;Helge Braun;0.146142;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;minister government 2;CDU;-0.917714;ce08d09f-a6e8-4a61-89fd-5a07d1ecbad4;2018-04-29;http://www.faz.net/aktuell/politik/inland/werbeverbot-braun-will-paragraf-219a-nicht-streichen-15565659.html;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;Spahn;Person;5;4;www.faz.net;CDU;Jens Spahn;0.0714633;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;minister government 2;CDU;-0.72473;7e5858de-84dd-446f-95cf-150af75e4bb3;2018-04-29;http://www.faz.net/aktuell/wirtschaft/jens-spahn-will-krankenkasse-zu-beitragssenkung-zwingen-15566316.html;481.0;negative
2018-04-29;2;2018-04-29;2018-04-30;CDU;Organization;-1;1;www.faz.net;CDU;CDU;0.104784;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;party name;CDU;-0.917714;a594cfac-fff1-453c-a91b-c41de1601c49;2018-04-29;http://www.faz.net/aktuell/politik/inland/werbeverbot-braun-will-paragraf-219a-nicht-streichen-15565659.html;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;Maas;Person;6;4;www.faz.net;SPD;Heiko Maas;0.085568;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;minister government 1;CDU;0.0;ce170d45-f7ab-4aa4-93a8-cc100eaf7662;2018-04-29;http://www.faz.net/aktuell/politik/inland/werbeverbot-braun-will-paragraf-219a-nicht-streichen-15565659.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Heiko Maas;Person;-1;2;www.faz.net;SPD;Heiko Maas;0.0795572;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;minister government 1;CDU;0.0;589bbbbc-aabf-4be3-95c3-d5a3e0a9ea17;2018-04-29;http://www.faz.net/aktuell/politik/inland/werbeverbot-braun-will-paragraf-219a-nicht-streichen-15565659.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;AfD;Organization;-1;2;www.faz.net;AfD;AfD;0.0262505;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;party name;CDU;0.0;53919282-acd0-489e-9893-d4c863efffa4;2018-04-29;http://www.faz.net/aktuell/politik/inland/werbeverbot-braun-will-paragraf-219a-nicht-streichen-15565659.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;CSU;Organization;-1;2;www.faz.net;CSU;CSU;0.0151043;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;party name;CDU;0.0;7bd72dce-79af-427a-895d-d6f0023c2c00;2018-04-29;http://www.faz.net/aktuell/politik/inland/werbeverbot-braun-will-paragraf-219a-nicht-streichen-15565659.html;481.0;neutral
2018-04-29;5;2018-04-29;2018-04-30;CDU;Organization;-1;1;www.faz.net;CDU;CDU;0.138792;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;party name;CDU;0.0;1086ac00-ba0e-43da-baca-eeb5b8697de6;2018-04-29;http://www.faz.net/aktuell/wirtschaft/jens-spahn-will-krankenkasse-zu-beitragssenkung-zwingen-15566316.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Jens Spahn;Person;-1;2;www.faz.net;CDU;Jens Spahn;0.0990505;0fbc85e2-ea94-419b-b980-6fc9e254ecbf;minister government 2;CDU;0.0;3f6c0f59-fe23-48d0-8b9b-4a620efbad39;2018-04-29;http://www.faz.net/aktuell/wirtschaft/jens-spahn-will-krankenkasse-zu-beitragssenkung-zwingen-15566316.html;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;PD;Organization;-1;2;www.sueddeutsche.de;NPD;NPD;0.0564987;8ba6fd2d-6f9e-4713-98f7-42bd2915e6f0;party name;Die Partei;0.0;9bce6bbd-6d0d-417e-b32a-a3da3aa2c480;2018-04-28;https://www.sueddeutsche.de/politik/regierungsbildung-fuenf-sterne-bewegung-draengt-auf-neuwahlen-in-italien-1.3962565;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Kretschmann;Person;9;4;www.fr.de;Die GrÃ¼nen;Winfried Kretschmann;0.129135;7fabfebf-26bc-4ab0-8bc1-3712e21cf1f2;state premier;BÃ¼ndnis 90;0.0;116d2954-0c0a-489b-99b9-0bc23bb202cb;2018-04-28;http://www.fr.de/politik/gruen-schwarze-koalition-es-knirscht-im-laendle-a-1496671;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Bankenunion;Organization;4;4;www.zeit.de;CDU;Junge Union;0.155093;abda4523-de29-4751-814f-ddc2f3808b1e;youth organization name;Robert Habeck;0.639299;31074972-eb4b-428a-bff2-e5187d73f436;2018-04-29;https://www.zeit.de/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem/seite-2;481.0;positive
2018-04-29;1;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.zeit.de;SPD;SPD;0.17794;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;8f3b34bc-eb61-43f7-94d5-61384866e2bb;2018-04-29;https://www.zeit.de/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem/seite-2;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;AfD;Organization;-1;2;www.zeit.de;AfD;AfD;0.25126;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;28372630-a409-40f4-86ea-404374fc5d3b;2018-04-29;https://www.zeit.de/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem/seite-2;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;CSU;Organization;-1;2;www.zeit.de;CSU;CSU;0.270586;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;812f5b9d-b0fb-4cc8-8600-415ee8eabaf3;2018-04-29;https://www.zeit.de/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem/seite-2;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Annalena Baerbock;Person;-1;2;www.zeit.de;Die GrÃ¼nen;Annalena Baerbock;0.275925;abda4523-de29-4751-814f-ddc2f3808b1e;chairperson;Robert Habeck;0.0;c60104a2-bda1-41ae-940b-872479865be1;2018-04-29;https://www.zeit.de/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem/seite-2;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Robert Habeck;Person;-1;1;www.zeit.de;Die GrÃ¼nen;Robert Habeck;0.277674;abda4523-de29-4751-814f-ddc2f3808b1e;chairperson;Robert Habeck;0.0;e78ce14c-747e-4620-919e-78efe7d8fc79;2018-04-29;https://www.zeit.de/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem/seite-2;481.0;neutral
2018-04-29;14;2018-04-29;2018-04-30;CDU;Organization;-1;2;www.fr.de;CDU;CDU;0.50723;7fabfebf-26bc-4ab0-8bc1-3712e21cf1f2;party name;BÃ¼ndnis 90;0.0;82e152b4-b54c-4105-a640-9fbc0a10f3fd;2018-04-28;http://www.fr.de/politik/gruen-schwarze-koalition-es-knirscht-im-laendle-a-1496671;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;Thomas Strobl;Person;-1;2;www.fr.de;CDU;Thomas Strobl;0.244347;7fabfebf-26bc-4ab0-8bc1-3712e21cf1f2;deputy chairperson;BÃ¼ndnis 90;0.0;28189b2a-61c8-4dd9-af5c-2311f75db3a1;2018-04-28;http://www.fr.de/politik/gruen-schwarze-koalition-es-knirscht-im-laendle-a-1496671;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;Strobl;Person;7;4;www.fr.de;CDU;Thomas Strobl;0.243346;7fabfebf-26bc-4ab0-8bc1-3712e21cf1f2;deputy chairperson;BÃ¼ndnis 90;-0.667683;e940ccc7-3498-48ef-8863-889d818d855c;2018-04-28;http://www.fr.de/politik/gruen-schwarze-koalition-es-knirscht-im-laendle-a-1496671;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;Winfried Kretschmann;Person;-1;2;www.fr.de;Die GrÃ¼nen;Winfried Kretschmann;0.14134;7fabfebf-26bc-4ab0-8bc1-3712e21cf1f2;state premier;BÃ¼ndnis 90;-0.623417;dc822a4e-09b5-464b-afc8-636d4091cc18;2018-04-28;http://www.fr.de/politik/gruen-schwarze-koalition-es-knirscht-im-laendle-a-1496671;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.faz.net;SPD;SPD;0.0103921;92a6c598-ccbc-4368-837d-83a04e46b7da;party name;Junge Union;0.0;0e8dbf6f-6683-4e05-b1d2-38060b9f5187;2018-04-29;http://www.faz.net/aktuell/feuilleton/buehne-und-konzert/andreas-kriegenburg-inszeniert-lorcas-yerma-15566702.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Sahra Wagenknecht;Person;-1;2;www.faz.net;Die Linke;Sahra Wagenknecht;0.0211063;92a6c598-ccbc-4368-837d-83a04e46b7da;member of federal parliament 1;Junge Union;0.0;6a0d1cc2-0c35-4954-ba19-1bafda618285;2018-04-29;http://www.faz.net/aktuell/feuilleton/buehne-und-konzert/andreas-kriegenburg-inszeniert-lorcas-yerma-15566702.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.faz.net;SPD;SPD;0.0149323;92a6c598-ccbc-4368-837d-83a04e46b7da;party name;Junge Union;0.0;81441f3c-7beb-43fa-b0ac-7cff4ebf36ca;2018-04-29;http://www.faz.net/aktuell/feuilleton/buecher/themen/der-garten-im-kinderbuch-als-die-uhr-dreizehn-schlug-15550818.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Sahra Wagenknecht;Person;-1;2;www.faz.net;Die Linke;Sahra Wagenknecht;0.029553;92a6c598-ccbc-4368-837d-83a04e46b7da;member of federal parliament 1;Junge Union;0.0;cb2fbbcc-7db9-43cd-9492-c45214802f89;2018-04-29;http://www.faz.net/aktuell/feuilleton/buecher/themen/der-garten-im-kinderbuch-als-die-uhr-dreizehn-schlug-15550818.html;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;FDP;Organization;-1;2;www.zeit.de;FDP;FDP;0.0954331;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;f4822bca-a445-46bd-a129-74053b2856a2;2018-04-29;https://www.zeit.de/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem/seite-2;481.0;neutral
2018-04-29;7;2018-04-29;2018-04-30;CSU;Organization;-1;2;www.zeit.de;CSU;CSU;0.232907;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;64bb29f3-2339-4501-a203-ce8d9eb7b36d;2018-04-29;https://www.zeit.de/amp/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Winfried Kretschmann;Person;-1;2;www.faz.net;Die GrÃ¼nen;Winfried Kretschmann;0.0138876;92a6c598-ccbc-4368-837d-83a04e46b7da;state premier;Junge Union;-0.632314;6fb4c718-b274-4538-9925-492963fff05a;2018-04-29;http://www.faz.net/-gpg-99msc?premium=0x036a4f402b7c2f83a27161892557b64e;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.fr.de;SPD;SPD;0.042022;00abd08c-35b2-4d53-bd0a-55708d42d544;party name;Michael MÃ¼ller;0.0;db6da1e3-a4a0-4e88-9c7a-eef2076e303d;2018-04-29;http://www.fr.de/politik/hartz-iv-gewerkschaften-gegen-bedingungsloses-grundeinkommen-a-1496936;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;CDU;Organization;-1;2;www.fr.de;CDU;CDU;0.206604;00abd08c-35b2-4d53-bd0a-55708d42d544;party name;Michael MÃ¼ller;-0.608014;ae5c9d46-c8fb-42b2-8068-3feb4fdc25a0;2018-04-29;http://www.fr.de/rhein-main/wiesbaden-cdu-setzt-auf-oliver-franz-a-1496777;481.0;negative
2018-04-29;1;2018-04-29;2018-04-30;SPDÃ¢;Organization;-1;2;www.fr.de;SPD;SPD;0.121911;00abd08c-35b2-4d53-bd0a-55708d42d544;party name;Michael MÃ¼ller;0.0;de1a5873-6e8f-494d-a4eb-bf05eb5d5725;2018-04-29;http://www.fr.de/rhein-main/wiesbaden-cdu-setzt-auf-oliver-franz-a-1496777;481.0;neutral
2018-04-29;6;2018-04-29;2018-04-30;AfD;Organization;-1;2;www.zeit.de;AfD;AfD;0.230101;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;58da789b-9c35-4562-8503-fffd0b172958;2018-04-29;https://www.zeit.de/amp/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;FDP;Organization;-1;2;www.zeit.de;FDP;FDP;0.0557842;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;fe43f81b-b647-44f6-ad63-db005f4cd1ff;2018-04-29;https://www.zeit.de/amp/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem;481.0;neutral
2018-04-29;2;2018-04-29;2018-04-30;SPD;Organization;-1;2;www.zeit.de;SPD;SPD;0.0670319;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;3ee740a5-5d64-4eed-b63c-472a6f93acb1;2018-04-29;https://www.zeit.de/amp/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem;481.0;neutral
2018-04-29;1;2018-04-29;2018-04-30;Markus SÃ¶der;Person;-1;2;www.zeit.de;CSU;Markus SÃ¶der;0.0705493;abda4523-de29-4751-814f-ddc2f3808b1e;state premier;Robert Habeck;-0.84702;e896f610-d81a-4575-9358-56df86c1d86e;2018-04-29;https://www.zeit.de/amp/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem;481.0;negative
2018-04-29;3;2018-04-29;2018-04-30;CDU;Organization;-1;2;www.zeit.de;CDU;CDU;0.106092;abda4523-de29-4751-814f-ddc2f3808b1e;party name;Robert Habeck;0.0;4fa3fcf8-6531-4538-a33a-e66a1121421d;2018-04-29;https://www.zeit.de/amp/politik/deutschland/2018-04/anton-hofreiter-die-gruenen-europa-parteiensystem;481.0;neutral
